Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hokutoumi,13,2,22,107,153.7557,0,66,3.79,Y1e,Y1e,Terao;Enazakura;Hananokuni;Akinoshima;Takatoriki;Tochinowaka;Kyokudozan;Kushimaumi;Kotonishiki;Misugisato;Kirishima;Konishiki;Onokuni
Asahifuji,11,4,14,88,121.50300000000001,1,65,3.79,Y1w,Y1w,Akebono;Enazakura;Terao;Kushimaumi;Takanofuji;Tochinowaka;Kotonishiki;Hananokuni;Takahanada;Kirishima;Hokutoumi
Onokuni,12,3,18,101,146.8565,2,64,3.79,Y2e,Y2e,Akinoshima;Akebono;Kushimaumi;Kyokudozan;Kotonishiki;Takatoriki;Misugisato;Konishiki;Ozutsu;Wakasegawa;Asahifuji;Tochinowaka
Chiyonofuji,0,15,-30,0,0,3,63,3.79,Y2w,Y2w,
Kirishima,5,10,-10,38,49.0203,4,62,2.2896,O1e,O1e,Hananokuni;Tochinowaka;Enazakura;Kyokudozan;Onokuni
Konishiki,9,6,6,75,97.58219999999999,5,61,2.2896,O1w,O1w,Kyokudozan;Terao;Wakasegawa;Misugisato;Hananokuni;Kirishima;Asahifuji;Takahanada;Tochinowaka
Kotonishiki,9,6,6,73,101.4126,6,60,1.5961,S1e,S1e,Kushimaumi;Kyokudozan;Hananokuni;Akebono;Kirishima;Akinoshima;Tochinowaka;Takahanada;Konishiki
Tochinowaka,6,9,-6,43,55.87970000000001,7,59,1.5961,S1w,S1w,Kushimaumi;Hananokuni;Wakasegawa;Takatoriki;Terao;Enazakura
Akebono,8,7,2,72,103.20169999999999,8,58,1.2755,K1e,K1e,Kirishima;Hokutoumi;Konishiki;Tochinowaka;Kushimaumi;Takatoriki;Wakahanada;Daishoyama
Terao,8,7,2,63,91.00570000000002,9,57,1.2755,K1w,K1w,Onokuni;Wakasegawa;Enazakura;Kotonishiki;Akebono;Takanofuji;Misugisato;Akinoshima
Kushimaumi,5,10,-10,28,37.7072,10,56,1.1274,,M1e,Kirishima;Takanofuji;Kyokudozan;Enazakura;Terao
Takatoriki,9,6,6,81,111.50600000000001,11,55,1.1274,,M1w,Kotonishiki;Konishiki;Ozutsu;Asahifuji;Kotogaume;Kirishima;Daishoyama;Terao;Kasugafuji
Wakasegawa,5,10,-10,26,28.0336,12,54,1.0589,,M2e,Takanofuji;Enazakura;Tomoefuji;Daijuyama;Kushimaumi
Takanofuji,1,14,-26,8,8.0963,13,53,1.0589,,M2w,Kitakachidoki
Kyokudozan,5,10,-10,26,27.664399999999997,14,52,1.0272,,M3e,Takanofuji;Wakasegawa;Tochinowaka;Daijuyama;Tsunenoyama
Akinoshima,8,7,2,71,98.6527,15,51,1.0272,,M3w,Asahifuji;Kirishima;Konishiki;Tochinowaka;Akebono;Kotofuji;Sakahoko;Kasugafuji
Hananokuni,6,9,-6,33,35.3287,16,50,1.0126,,M4e,Kushimaumi;Takanofuji;Kitakachidoki;Tomoefuji;Enazakura;Wakasegawa
Hananokuni,6,9,-6,33,35.3287,17,49,1.0126,,M4e,Kushimaumi;Takanofuji;Kitakachidoki;Tomoefuji;Enazakura;Wakasegawa
Enazakura,4,11,-14,22,24.0776,18,48,1.0126,,M4w,Misugisato;Daijuyama;Takanofuji;Tsunenoyama
Misugisato,8,7,2,63,82.77090000000001,19,47,1.0058,,M5e,Kitakachidoki;Kushimaumi;Kirinishiki;Kasugafuji;Akebono;Takatoriki;Wakasegawa;Kirishima
Ozutsu,6,9,-6,43,48.2932,20,46,1.0058,,M5w,Kototsubaki;Wakahanada;Wakasegawa;Oginohana;Kirishima;Takanofuji
Kototsubaki,7,8,-2,48,49.9987,21,45,1.0027,,M6e,Takanofuji;Tomoefuji;Tsunenoyama;Wakahanada;Sakahoko;Toyonoumi;Kushimaumi
Tomoefuji,5,10,-10,30,31.049699999999994,22,44,1.0027,,M6w,Kitakachidoki;Daijuyama;Tsunenoyama;Enazakura;Kyokudozan
Kotogaume,8,7,2,59,60.936899999999994,23,43,1.0012,,M7e,Tomoefuji;Takanofuji;Kirinishiki;Oginohana;Kitakachidoki;Hananokuni;Sakahoko;Ozutsu
Jingaku,8,7,2,64,64.49709999999999,24,42,1.0012,,M7w,Daijuyama;Kotonowaka;Mitoizumi;Wakahanada;Kotofuji;Itai;Tsunenoyama;Tomoefuji
Daijuyama,6,9,-6,42,42.5011,25,41,1.0006,,M8e,Tsunenoyama;Kotonowaka;Kirinishiki;Takanofuji;Kototsubaki;Mitoizumi
Daishoyama,8,7,2,59,71.4694,26,40,1.0006,,M8w,Wakasegawa;Takanofuji;Enazakura;Takamisugi;Kotonowaka;Ozutsu;Akinoshima;Kotonishiki
Itai,8,7,2,53,56.313,27,39,1.0003,,M9e,Daishoyama;Kyokudozan;Oginohana;Tsunenoyama;Tomoefuji;Kototsubaki;Ozutsu;Takanofuji
Sakahoko,8,7,2,69,70.7165,28,38,1.0003,,M9w,Kotofuji;Kotonowaka;Mitoizumi;Takamisugi;Toyonoumi;Tsunenoyama;Ozutsu;Kasugafuji
Kotofuji,8,7,2,68,70.79429999999999,29,37,1.0001,,M10e,Tsunenoyama;Wakahanada;Misugisato;Toyonoumi;Kirinishiki;Takamisugi;Kyokudozan;Mitoizumi
Kitakachidoki,7,8,-2,54,56.747099999999996,30,36,1.0001,,M10w,Kototsubaki;Ozutsu;Itai;Jingaku;Wakasegawa;Kyokudozan;Kotofuji
Kirinishiki,8,7,2,65,67.5561,31,35,1.0001,,M11e,Kitakachidoki;Ozutsu;Sakahoko;Jingaku;Kototsubaki;Mitoizumi;Daishoyama;Tomoefuji
Takamisugi,9,6,6,74,74.7566,32,34,1.0001,,M11w,Wakahanada;Tsunenoyama;Kotogaume;Kitakachidoki;Hananokuni;Kototsubaki;Jingaku;Kirinishiki;Tochitsukasa
Wakahanada,9,6,6,67,69.3346,33,33,1,,M12e,Tomoefuji;Tsunenoyama;Enazakura;Kotogaume;Daijuyama;Itai;Kasugafuji;Sakahoko;Misugisato
