Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1w,Y1e,N/A,1,0,-29,15,-29,183.9225,10,20.9812
Hakuho,Y1e,Y1w,N/A,0,1,-26,14,-27,167.6921,9,18.6916
Kotooshu,O2e,O1e,N/A,4,2,-6,10,-8,115.9436,3,5.1612
Chiyotaikai,O1w,O1w,N/A,3,3,1,8,-2,81.04530000000001,3,5.1612
Kaio,O2w,O2e,N/A,5,4,3,8,-1,75.74640000000001,3,5.1612
Harumafuji,O3e,O2w,N/A,6,5,4,8,-1,103.69750000000002,5,12.9484
Kotomitsuki,O1e,O3e,M7w,2,6,24,2,18,22.8105,0,0
Baruto,S1e,S1e,N/A,7,7,1,9,-6,96.0122,6,11.7094
Goeido,M3w,S1w,N/A,16,8,6,10,-2,102.7611,3,6.1753
Kyokutenho,M1w,K1e,N/A,12,9,6,9,-3,82.3297,4,6.7573
Kisenosato,K1e,K1w,N/A,9,10,7,8,-3,94.4808,3,6.8688
Hokutoriki,M7e,M1e,M4e,23,11,17,9,6,67.1371,0,0
Kotoshogiku,M1e,M1w,M4e,11,12,17,6,5,62.807,3,4.1471
Tochiozan,M12e,M2e,M7e,33,13,23,10,10,79.06500000000001,0,0
Kakuryu,M8w,M2w,M5w,26,14,20,9,6,64.09630000000001,0,0
Yoshikaze,M2w,M3e,M5w,14,15,20,6,5,52.826100000000004,1,2.2896
Takekaze,M3e,M3w,M4e,15,16,17,7,1,52.421600000000005,1,2.2896
Miyabiyama,M2e,M4e,M5e,13,17,19,6,2,58.6536,3,6.8688
Wakanosato,M4e,M4w,M5e,17,18,19,7,1,41.045500000000004,1,2.2896
Tokitenku,M10e,M5e,M7e,29,19,23,9,4,73.0468,0,0
Shotenro,J1e,M5w,M7w,42,20,24,12,4,110.0031,0,0
Tamanoshima,M15e,M6e,M8e,39,21,25,11,4,88.0703,0,0
Takamisakari,M5w,M6w,M8w,20,22,26,6,4,44.6815,0,0
Aminishiki,S1w,M7e,M8w,8,23,26,3,3,27.509900000000002,2,4.5792
Homasho,M16e,M7w,M9e,41,24,27,11,3,94.0625,0,0
Dejima,M7w,M8e,M8w,24,25,26,7,1,57.98909999999999,0,0
Tochinonada,M10w,M8w,M9w,30,26,28,8,2,58.0988,0,0
Kokkai,M4w,M9e,M9w,18,27,28,5,1,36.7509,2,3.5651
Iwakiyama,M11e,M9w,M10e,31,28,29,8,1,55.0677,0,0
Futeno,M5e,M10e,M10e,19,29,29,5,0,32.381299999999996,0,0
Tochinoshin,M11w,M10w,M10w,32,30,30,8,0,54.0885,0,0
Asasekiryu,M8e,M11e,M11e,25,31,31,6,0,50.6512,0,0
Kakizoe,M12w,M11w,M11w,34,32,32,8,0,70.0423,0,0
Aran,M6w,M12e,M11w,22,33,32,5,-1,28.628,0,0
Toyonoshima,K1w,M12w,M11w,10,34,32,2,-2,25.822699999999998,2,3.8857
Shimotori,J2e,M13e,M12w,44,35,34,10,-1,83.0032,0,0
Chiyohakuho,M9w,M13w,M12w,28,36,34,6,-2,56.097,0,0
Kimurayama,J1w,M14e,M14e,43,37,37,9,0,70.0022,0,0
Tamawashi,M13e,M14w,M14e,35,38,37,7,-1,59.0456,0,0
Tosanoumi,M9e,M15e,M14e,27,39,37,5,-2,31.066,0,0
Yamamotoyama,M15w,M15w,M14w,40,40,38,8,-2,63.0679,0,0
Toyozakura,J4e,M16e,M14w,48,41,38,10,-3,83,0,0
Wakakirin,J3e,J1e,M15w,46,42,40,9,-2,73.002,0,0
Tosayutaka,J3w,J1w,M16e,47,43,41,9,-2,73.00110000000001,0,0
Bushuyama,M6e,J2e,M17e,21,44,43,2,-1,13.027,0,0
Koryu,M13w,J2w,M18w,36,45,46,5,1,41.023,0,0
Toyohibiki,M14e,J3e,J1e,37,46,47,5,1,41.013799999999996,0,0
Kasugao,J5w,J3w,J2e,51,47,49,8,2,60,0,0
Masatsukasa,M14w,J4e,J3w,38,48,52,4,4,32.014700000000005,0,0
Hakuba,J14e,J4w,J4w,68,49,54,11,5,90,0,0
Kaiho,J8w,J5e,J5e,57,50,55,8,5,56,0,0
Kotokasuga,J4w,J5w,J5e,49,51,55,6,4,46,0,0
Sakaizawa,J5e,J6e,J5w,50,52,56,6,4,55,0,0
Kasuganishiki,J6e,J6w,J4w,52,53,54,7,1,52,0,0
Ushiomaru,J12e,J7e,J6w,64,54,58,9,4,74,0,0
Hoshihikari,J7e,J7w,J5w,54,55,56,7,1,49,0,0
Kitataiki,J7w,J8e,J6e,55,56,57,7,1,57,0,0
Mokonami,J12w,J8w,J7e,65,57,59,9,2,75,0,0
Kyokunankai,J2w,J9e,J7e,45,58,59,4,1,30,0,0
Kiyoseumi,J13e,J9w,J7w,66,59,60,9,1,69,0,0
Wakakoyu,J9w,J10e,J8e,59,60,61,7,1,51,0,0
Daishoumi,J10e,J10w,J8w,60,61,62,7,1,54,0,0
Otsukasa,J8e,J11e,J8w,56,62,62,6,0,39,0,0
Kotokuni,J14w,J11w,J9e,69,63,63,9,0,63,0,0
Shirononami,J6w,J12e,J9e,53,64,63,5,-1,43,0,0
Asofuji,J11e,J12w,J9w,62,65,64,7,-1,57,0,0
Wakatenro,J9e,J13e,J9w,58,66,64,6,-2,47,0,0
Yotsuguruma,J10w,J13w,J11e,61,67,67,6,0,45,0,0
Kitazakura,J11w,J14e,J14e,63,68,73,5,5,22,0,0
Tamaasuka,J13w,J14w,N/A,67,69,77,5,8,34,0,0
